time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010483284790	9.12138	0.291303	-2.65381	-0.0579139	1.20522	radar	0.125841	9.0821	0.207802	9.1	0.2	-2.72925	0.909752
1477010483339750	8.96934	0.282093	-2.65357	0.0185707	1.21523	lidar	0.149571	8.93575	0.243169	8.95	0.25	-2.72926	0.909752
1477010483394739	8.82367	0.278573	-2.66533	0.082876	1.21353	radar	0.417393	8.94634	0.26481	8.8	0.25	-2.72783	0
1477010483449729	8.6739	0.25935	-2.66923	0.152146	1.21549	lidar	0.0451088	8.64483	0.254352	8.65	0.25	-2.7278	0
1477010483504796	8.52474	0.237675	-2.68202	0.215499	1.21115	radar	0.156256	8.46866	0.251128	8.5	0.25	-2.72395	0
1477010483559863	8.37932	0.212906	-2.68641	0.274119	1.20252	lidar	0.103967	8.35775	0.250149	8.35	0.25	-2.72395	0
1477010483614752	8.2344	0.180737	-2.70357	0.329142	1.18988	radar	0.470631	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929
1477010483669641	8.08752	0.134309	-2.71236	0.390247	1.18454	lidar	0.191269	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929
1477010483719651	7.90673	0.169271	-2.83991	0.35741	1.07083	radar	25.2488	7.74678	0.154598	7.85	0.15	-3.9992	0
1477010483769662	7.75756	0.122579	-2.85758	0.405459	1.06321	lidar	0.765011	7.63715	0.143302	7.65	0.15	-3.99916	0
1477010483819695	7.64927	0.0421189	-2.81105	0.485459	1.09912	radar	4.18453	7.61982	0.157052	7.55	0.15	-1.99868	0
1477010483869729	7.51477	0.0160234	-2.80955	0.508515	1.06712	lidar	1.49577	7.43926	0.160393	7.45	0.15	-1.99866	0
1477010483924750	7.36482	-0.0210834	-2.82826	0.526492	1.01911	radar	2.22681	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734
1477010483979771	7.22293	-0.0690523	-2.82282	0.557573	0.994598	lidar	0.925364	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734
1477010484034750	7.10571	-0.161157	-2.80133	0.626572	1.01629	radar	1.41745	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889
1477010484089729	6.97803	-0.230585	-2.7933	0.665244	0.999882	lidar	0.46013	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889
1477010484144737	6.87075	-0.333402	-2.77821	0.732564	1.01888	radar	0.787206	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792
1477010484199745	6.75957	-0.420077	-2.76653	0.776969	1.00844	lidar	0.289402	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792
1477010484254726	6.65305	-0.514165	-2.75933	0.81966	0.99365	radar	0.357149	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188
1477010484309708	6.55352	-0.613664	-2.74799	0.866522	0.987091	lidar	0.201169	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878
1477010484364662	6.4672	-0.737494	-2.74541	0.928665	0.996516	radar	0.258535	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941
1477010484419617	6.37885	-0.875085	-2.75906	0.990381	1.00198	lidar	0.257162	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937
1477010484469697	6.37652	-1.08624	-2.77553	1.16589	1.17292	radar	19.8401	6.35624	-1.10001	6.35	-1.1	0	-2.99522
1477010484519778	6.3315	-1.22149	-2.77709	1.22981	1.17759	lidar	0.0999411	6.36321	-1.25111	6.35	-1.25	0	-2.99519
1477010484574760	6.31044	-1.40021	-2.79803	1.34021	1.24072	radar	2.58256	6.30992	-1.40686	6.35	-1.4	0	-2.72817
1477010484629742	6.29195	-1.55225	-2.79241	1.41433	1.24679	lidar	0.212447	6.35537	-1.55723	6.35	-1.55	0	-2.72817
1477010484684762	6.29271	-1.71532	-2.79764	1.50389	1.27454	radar	0.960634	6.50996	-1.74616	6.35	-1.7	0	-2.72628
1477010484739782	6.29838	-1.86457	-2.78764	1.57847	1.28001	lidar	0.206026	6.35448	-1.83673	6.35	-1.85	0	-2.72628
1477010484794696	6.29072	-1.99999	-2.76088	1.62252	1.24133	radar	1.59623	6.38849	-2.02257	6.35	-2	0	-2.73154
1477010484849611	6.31153	-2.14885	-2.75581	1.69487	1.24592	lidar	0.0886909	6.35078	-2.13767	6.35	-2.15	0	-2.73152
1477010484899694	6.30847	-2.26789	-2.72325	1.72378	1.19738	radar	2.46505	6.28921	-2.27735	6.35	-2.3	0	-2.99503
1477010484949777	6.3329	-2.40645	-2.72881	1.78377	1.19646	lidar	0.0498209	6.33355	-2.43768	6.35	-2.45	0	-2.99503
1477010485004722	6.37733	-2.5615	-2.75105	1.86311	1.21733	radar	0.78087	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73
1477010485059667	6.43003	-2.71045	-2.7577	1.93241	1.21844	lidar	0.129857	6.45623	-2.7536	6.45	-2.75	0.91	-2.73
1477010485114758	6.47988	-2.8514	-2.75502	1.99193	1.20849	radar	0.166132	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277
1477010485169850	6.54552	-2.99197	-2.76016	2.05737	1.20659	lidar	0.0391137	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274
1477010485224853	6.59297	-3.11735	-2.70881	2.08988	1.15478	radar	6.24577	6.70928	-3.32749	6.55	-3.25	0	-3.63617
1477010485279857	6.64141	-3.27894	-2.74297	2.12752	1.12486	lidar	2.16586	6.54763	-3.45513	6.55	-3.45	0	-3.63613
1477010485334822	6.70008	-3.41484	-2.73647	2.16694	1.09697	radar	1.52927	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901
1477010485389788	6.75376	-3.57328	-2.76599	2.1958	1.06246	lidar	2.13837	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898
1477010485444795	6.82302	-3.70087	-2.74746	2.23264	1.03473	radar	1.56941	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795
1477010485499803	6.90099	-3.84006	-2.76367	2.27103	1.01462	lidar	0.658552	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793
1477010485554749	7.00177	-3.97293	-2.78685	2.3202	1.00681	radar	1.62622	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994
1477010485609696	7.06726	-4.13337	-2.81568	2.33171	0.960501	lidar	2.90989	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399
1477010485664769	7.13235	-4.24116	-2.73481	2.34926	0.91372	radar	9.91486	7.00947	-4.44692	7	-4.45	0.907889	-1.81577
1477010485719843	7.19423	-4.39418	-2.75205	2.35356	0.866648	lidar	2.5687	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576
1477010485774801	7.28211	-4.51599	-2.74409	2.38034	0.843365	radar	1.4834	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935
1477010485829760	7.33183	-4.67356	-2.75281	2.36891	0.785657	lidar	3.74242	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933
1477010485884747	7.4414	-4.80677	-2.80547	2.40213	0.779639	radar	3.48715	7.2829	-5.01975	7.25	-5	1.81861	-2.72792
1477010485939735	7.50197	-4.96962	-2.81757	2.38782	0.722294	lidar	3.38693	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789
1477010485989735	7.57552	-5.07764	-2.78854	2.39942	0.695352	radar	2.48455	7.32687	-5.26205	7.4	-5.3	0.999994	-3
1477010486039735	7.62163	-5.24053	-2.80224	2.37121	0.632195	lidar	4.15186	7.46174	-5.44979	7.45	-5.45	0.999999	-3
1477010486094756	7.70644	-5.35541	-2.7729	2.3854	0.609496	radar	1.93973	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749
1477010486149778	7.77595	-5.50972	-2.7807	2.3726	0.563306	lidar	2.0953	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747
1477010486204747	7.86143	-5.62324	-2.74254	2.38314	0.539617	radar	3.0091	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881
1477010486259717	7.91444	-5.78961	-2.74769	2.35305	0.480536	lidar	3.32357	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878
1477010486314673	8.00015	-5.90315	-2.72506	2.36327	0.463068	radar	1.16513	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964
1477010486369630	8.06714	-6.04948	-2.72635	2.34793	0.422992	lidar	1.51381	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962
1477010486419697	8.18126	-6.16971	-2.80125	2.37122	0.430418	radar	7.01133	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599
1477010486469764	8.24474	-6.3136	-2.80792	2.35084	0.389152	lidar	1.63836	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598
1477010486524763	8.31821	-6.41912	-2.7314	2.35075	0.362728	radar	8.26629	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822
1477010486579762	8.38214	-6.56382	-2.72879	2.33076	0.323667	lidar	1.46778	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822
1477010486634801	8.46696	-6.67747	-2.71177	2.33538	0.309976	radar	0.937884	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534
1477010486689841	8.51612	-6.83512	-2.70937	2.30058	0.259437	lidar	2.36751	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531
1477010486744809	8.63029	-6.96672	-2.76406	2.315	0.263201	radar	3.43256	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886
1477010486799777	8.68337	-7.12847	-2.76592	2.27977	0.214936	lidar	2.04296	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886
1477010486854698	8.77474	-7.25	-2.76264	2.28374	0.206896	radar	0.229045	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208
1477010486909619	8.84293	-7.38866	-2.7594	2.26759	0.180267	lidar	0.679849	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208
1477010486959738	8.92779	-7.50036	-2.77296	2.27325	0.178627	radar	1.04462	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288
1477010487009857	8.97256	-7.64981	-2.77584	2.23854	0.136457	lidar	1.5967	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288
1477010487064854	9.03371	-7.76786	-2.72438	2.22498	0.111535	radar	3.49835	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742
1477010487119852	9.07356	-7.93935	-2.732	2.18007	0.0624019	lidar	2.09778	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274
1477010487174826	9.12077	-8.06103	-2.67076	2.15661	0.0292972	radar	4.94	8.92041	-8.11276	9	-8.15	0.909524	-1.81903
1477010487229801	9.1589	-8.20791	-2.66384	2.1245	-0.00313507	lidar	1.20035	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902
1477010487284751	9.22282	-8.335	-2.65386	2.11511	-0.0130981	radar	0.37111	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975
1477010487339701	9.26329	-8.48493	-2.65449	2.0846	-0.0414793	lidar	0.761325	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976
1477010487394740	9.35098	-8.61609	-2.69907	2.09806	-0.0182366	radar	4.42415	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535
1477010487449780	9.40075	-8.77245	-2.70968	2.0717	-0.042062	lidar	0.569532	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532
1477010487504711	9.46764	-8.90577	-2.70907	2.06554	-0.0459624	radar	0.0583915	9.40597	-8.96981	9.4	-9	0.910219	-2.73069
1477010487559642	9.50957	-9.06834	-2.72236	2.03441	-0.0727364	lidar	0.733537	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069
1477010487609747	9.57117	-9.19778	-2.73435	2.0298	-0.0721513	radar	0.310238	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371
1477010487659852	9.60825	-9.35071	-2.75036	2.00139	-0.0952128	lidar	0.691762	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372
1477010487714799	9.63354	-9.48646	-2.69451	1.96273	-0.139133	radar	5.73761	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993
1477010487769747	9.67614	-9.63532	-2.69981	1.943	-0.150408	lidar	0.127941	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992
1477010487824681	9.70242	-9.77159	-2.66455	1.91102	-0.181188	radar	2.14545	9.63311	-9.79216	9.65	-9.8	0	-2.73054
1477010487879616	9.72333	-9.92619	-2.66935	1.87935	-0.201488	lidar	0.410391	9.64842	-9.95866	9.65	-9.95	0	-2.73053
1477010487929707	9.77994	-10.0542	-2.69721	1.88836	-0.17451	radar	2.3414	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456
1477010487979798	9.80102	-10.1994	-2.7062	1.86205	-0.19068	lidar	0.296545	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455
1477010488034755	9.84843	-10.3436	-2.71771	1.85797	-0.18117	radar	0.333541	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294
1477010488089713	9.88017	-10.4979	-2.72571	1.83888	-0.189449	lidar	0.112048	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938
1477010488144715	9.89287	-10.6402	-2.69493	1.8032	-0.222825	radar	2.12036	9.8617	-10.6917	9.85	-10.7	0	-2.72718
1477010488199718	9.90249	-10.8023	-2.70639	1.77166	-0.240444	lidar	0.360082	9.84674	-10.8547	9.85	-10.85	0	-2.72715
1477010488254785	9.90393	-10.9437	-2.67936	1.73418	-0.271597	radar	1.54341	9.75887	-10.887	9.85	-11	0	-2.72395
1477010488309852	9.90818	-11.103	-2.68923	1.70439	-0.285018	lidar	0.224502	9.86442	-11.1448	9.85	-11.15	0	-2.72395
1477010488364782	9.91953	-11.2506	-2.68565	1.68175	-0.293685	radar	0.111548	9.87245	-11.316	9.85	-11.3	0	-2.73074
1477010488419712	9.91121	-11.4107	-2.69566	1.64811	-0.309466	lidar	0.30595	9.85036	-11.4464	9.85	-11.45	0	-2.73075
1477010488474779	9.91783	-11.5615	-2.69532	1.62626	-0.31585	radar	0.185244	9.93142	-11.6783	9.85	-11.6	0	-2.72396
1477010488529846	9.9007	-11.7188	-2.70222	1.59205	-0.331032	lidar	0.300615	9.83174	-11.7336	9.85	-11.75	0	-2.72396
1477010488579821	9.88266	-11.8511	-2.68793	1.55567	-0.357074	radar	0.759594	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149
1477010488629796	9.84606	-12.0025	-2.70407	1.51429	-0.377901	lidar	0.659618	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015
1477010488684802	9.7248	-12.1325	-2.62589	1.37312	-0.54056	radar	27.9297	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797
1477010488739809	9.66309	-12.2733	-2.62625	1.32326	-0.558957	lidar	0.739122	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797
1477010488794741	9.60327	-12.4099	-2.61938	1.26972	-0.588347	radar	0.701139	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064
1477010488849674	9.50724	-12.5566	-2.63613	1.20442	-0.617053	lidar	1.59501	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063
1477010488899701	9.38095	-12.6635	-2.61476	1.08653	-0.733302	radar	10.0537	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891
1477010488949729	9.28464	-12.7784	-2.62266	1.02886	-0.751419	lidar	0.85171	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989
1477010489004723	9.16854	-12.8892	-2.6185	0.941858	-0.812427	radar	2.55443	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839
1477010489059717	9.05632	-12.9971	-2.62054	0.881031	-0.826564	lidar	0.67323	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838
1477010489114674	8.85818	-13.0726	-2.62946	0.704444	-1.00535	radar	22.1842	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806
1477010489169631	8.72847	-13.1467	-2.62177	0.635558	-1.01831	lidar	0.840427	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806
1477010489219633	8.60793	-13.2135	-2.62305	0.569865	-1.03667	radar	0.458491	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991
1477010489269636	8.46706	-13.2762	-2.63591	0.501336	-1.04941	lidar	0.908475	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999
1477010489319687	8.26481	-13.2838	-2.67479	0.329941	-1.21125	radar	19.1837	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985
1477010489369738	8.14172	-13.2971	-2.64963	0.261133	-1.22218	lidar	1.16503	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985
1477010489424683	8.01048	-13.3328	-2.63553	0.209067	-1.20011	radar	0.731209	7.9999	-13.1879	8	-13.2	-2.73	-0.910004
1477010489479628	7.86616	-13.3419	-2.62566	0.134504	-1.2093	lidar	0.421381	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004
1477010489534731	7.68784	-13.3207	-2.66062	0.0122123	-1.28384	radar	5.06076	7.57824	-13.1345	7.65	-13.25	-3.62957	0
1477010489589835	7.52781	-13.306	-2.66728	-0.0687911	-1.29172	lidar	0.491808	7.45422	-13.2433	7.45	-13.25	-3.62953	0
1477010489644778	7.39065	-13.3001	-2.65081	-0.123428	-1.26803	radar	0.69756	7.33241	-13.2718	7.3	-13.25	-2.7301	0
1477010489699722	7.22915	-13.2719	-2.66726	-0.199621	-1.27095	lidar	0.561759	7.13166	-13.2372	7.15	-13.25	-2.73007	0
1477010489754727	7.09375	-13.2481	-2.64576	-0.251933	-1.24418	radar	1.26893	6.97467	-13.1643	7	-13.25	-2.72703	0
1477010489809733	6.93675	-13.2153	-2.66706	-0.316536	-1.23711	lidar	0.452244	6.84852	-13.2404	6.85	-13.25	-2.727	0
1477010489864730	6.79702	-13.1676	-2.67102	-0.383484	-1.23628	radar	0.0972978	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144
1477010489919727	6.64399	-13.1205	-2.69334	-0.442929	-1.22496	lidar	0.500747	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144
1477010489974732	6.50783	-13.0462	-2.69905	-0.514447	-1.22811	radar	0.463695	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994
1477010490029738	6.35604	-12.9886	-2.72583	-0.56611	-1.20956	lidar	0.811329	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995
1477010490084683	6.23762	-12.9271	-2.68927	-0.608782	-1.17624	radar	2.26567	6.09711	-13.0021	6.1	-13	-2.73	0.910004
1477010490139629	6.08395	-12.8698	-2.7209	-0.646354	-1.1469	lidar	1.43818	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996
1477010490189750	5.98034	-12.8152	-2.686	-0.677615	-1.11411	radar	2.51871	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759
1477010490239871	5.83225	-12.7591	-2.72341	-0.701796	-1.07994	lidar	1.9672	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758
1477010490294818	5.71894	-12.6741	-2.71092	-0.74885	-1.06536	radar	0.575769	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994
1477010490349765	5.57783	-12.5889	-2.73733	-0.784287	-1.04076	lidar	0.977994	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994
1477010490404794	5.47099	-12.4825	-2.73248	-0.836925	-1.03368	radar	0.381097	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723
1477010490459824	5.34286	-12.3901	-2.74932	-0.869722	-1.0094	lidar	0.689786	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721
1477010490514793	5.24146	-12.2754	-2.76187	-0.922163	-1.00846	radar	0.473178	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192
1477010490569762	5.09999	-12.1875	-2.78543	-0.935983	-0.967063	lidar	1.81949	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921
1477010490624800	5.0175	-12.0889	-2.72619	-0.971133	-0.942291	radar	4.04181	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693
1477010490679838	4.90903	-11.9826	-2.73403	-1.00067	-0.920518	lidar	0.465303	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692
1477010490734847	4.81789	-11.8394	-2.79272	-1.05712	-0.93235	radar	4.22147	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684
1477010490789856	4.71631	-11.7207	-2.80127	-1.08578	-0.910121	lidar	0.4641	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683
1477010490844803	4.65897	-11.5989	-2.73915	-1.13101	-0.900774	radar	5.62684	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994
1477010490899751	4.57867	-11.479	-2.73731	-1.16262	-0.88386	lidar	0.319724	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992
1477010490954743	4.49668	-11.3156	-2.82359	-1.20776	-0.882027	radar	7.55311	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689
1477010491009736	4.44865	-11.1666	-2.8243	-1.25932	-0.884914	lidar	0.00970351	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686
1477010491064728	4.43789	-11.044	-2.73543	-1.32114	-0.900845	radar	7.85319	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845
1477010491119720	4.39143	-10.909	-2.731	-1.3592	-0.890099	lidar	0.148625	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844
1477010491174701	4.39327	-10.7698	-2.67584	-1.42925	-0.915367	radar	4.31245	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823
1477010491229683	4.38717	-10.6267	-2.66933	-1.4858	-0.921948	lidar	0.126413	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819
1477010491279664	4.36481	-10.4906	-2.69307	-1.51905	-0.905362	radar	1.11638	4.45256	-10.5332	4.45	-10.5	0	3.00113
1477010491329645	4.38276	-10.3517	-2.69236	-1.57966	-0.920318	lidar	0.245224	4.44692	-10.3512	4.45	-10.35	0	3.00113
1477010491379669	4.39964	-10.2106	-2.69016	-1.6382	-0.934405	radar	0.744595	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855
1477010491429693	4.44797	-10.0666	-2.69591	-1.7109	-0.959088	lidar	0.719192	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856
1477010491479780	4.47193	-9.92943	-2.70279	-1.75918	-0.957556	radar	0.20391	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948
1477010491529867	4.53858	-9.78596	-2.71452	-1.83416	-0.982526	lidar	0.913576	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479
1477010491584756	4.64947	-9.64612	-2.69002	-1.96041	-1.07442	radar	7.43586	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187
1477010491639645	4.71669	-9.51463	-2.68779	-2.02422	-1.07926	lidar	0.0723942	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186
1477010491694709	4.74767	-9.37753	-2.69473	-2.0418	-1.02516	radar	1.94712	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411
1477010491749773	4.83055	-9.24773	-2.69793	-2.10602	-1.03206	lidar	0.114499	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241
1477010491804763	4.88482	-9.11299	-2.70357	-2.1334	-0.99317	radar	1.13157	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776
1477010491859753	4.98356	-8.98535	-2.71479	-2.19732	-1.00045	lidar	0.244372	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777
1477010491914804	5.03968	-8.85046	-2.71846	-2.20969	-0.943138	radar	2.44577	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476
1477010491969855	5.15763	-8.71923	-2.74584	-2.27351	-0.950854	lidar	0.911333	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475
1477010492024752	5.27325	-8.60897	-2.75271	-2.34088	-0.969974	radar	0.324157	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216
1477010492079650	5.39079	-8.49364	-2.76837	-2.39651	-0.970363	lidar	0.251347	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157
1477010492134713	5.45253	-8.36979	-2.74847	-2.38458	-0.880346	radar	5.68374	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609
1477010492189776	5.56084	-8.26358	-2.75036	-2.4294	-0.876935	lidar	0.062077	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161
1477010492244751	5.70354	-8.18194	-2.76114	-2.50991	-0.921607	radar	1.44793	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902
1477010492299727	5.83236	-8.08515	-2.77354	-2.55855	-0.918482	lidar	0.173276	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899
1477010492354717	5.88392	-7.95855	-2.72239	-2.50629	-0.770961	radar	16.8629	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777
1477010492409707	6.01369	-7.85188	-2.74551	-2.54323	-0.763709	lidar	0.609763	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777
1477010492464731	6.11435	-7.74818	-2.73056	-2.54565	-0.705236	radar	2.85766	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739
1477010492519755	6.2418	-7.64842	-2.74585	-2.57722	-0.697428	lidar	0.391489	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739
1477010492574809	6.33806	-7.54026	-2.72516	-2.56514	-0.623351	radar	4.41018	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641
1477010492629864	6.46249	-7.44321	-2.73559	-2.59061	-0.614728	lidar	0.369773	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638
1477010492684838	6.58617	-7.35655	-2.73388	-2.61087	-0.594334	radar	0.415144	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904
1477010492739812	6.72292	-7.25658	-2.75763	-2.63307	-0.58325	lidar	0.752158	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904
1477010492794737	6.82146	-7.14927	-2.73154	-2.60981	-0.502105	radar	5.3332	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066
1477010492849663	6.95662	-7.05343	-2.75055	-2.62828	-0.492713	lidar	0.487891	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065
1477010492899667	7.07965	-6.98176	-2.7566	-2.65063	-0.490034	radar	0.153387	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984
1477010492949671	7.21167	-6.88551	-2.7869	-2.66151	-0.476044	lidar	1.16456	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984
1477010492999702	7.27223	-6.75561	-2.73231	-2.58261	-0.324529	radar	20.0388	7.234	-6.59525	7.3	-6.65	0.999384	1.99876
1477010493049734	7.38193	-6.65739	-2.74254	-2.58381	-0.310782	lidar	0.870083	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874
1477010493104730	7.56366	-6.63345	-2.78352	-2.68598	-0.436207	radar	13.7346	7.67988	-6.69347	7.5	-6.55	2.72747	0
1477010493159727	7.69308	-6.56646	-2.77591	-2.70718	-0.434155	lidar	0.130297	7.64389	-6.55777	7.65	-6.55	2.72745	0
1477010493214786	7.79734	-6.47365	-2.73391	-2.67411	-0.345977	radar	8.65742	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624
1477010493269845	7.91981	-6.39478	-2.72901	-2.68385	-0.337952	lidar	0.447374	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624
1477010493324861	8.06206	-6.33748	-2.73976	-2.71902	-0.365181	radar	1.23391	7.9171	-6.24084	8	-6.3	2.72648	0.908821
1477010493379878	8.19231	-6.26833	-2.73716	-2.73277	-0.359637	lidar	0.187363	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817
1477010493434854	8.2709	-6.1503	-2.66592	-2.65548	-0.213952	radar	22.3499	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847
